Id,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Total Bsmt SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Enclosed Porch,Screen Porch,Garage Area,Mas Vnr Area,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_TA,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No
2105,20,8814,7,5,2005,2007,1274.0,1274,3,1,6,0,0,508.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1786,20,9849,7,6,2007,2007,1689.0,1689,3,1,7,0,0,954.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
961,20,14463,9,5,2008,2008,1641.0,1641,3,1,7,0,0,885.0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1405,50,5190,7,5,1948,1950,570.0,1079,2,1,5,0,0,249.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1324,20,9750,5,6,1959,1959,984.0,984,2,1,5,0,0,308.0,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1986,30,6000,4,4,1920,1950,960.0,960,2,1,5,168,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
307,20,8712,5,5,1952,1952,540.0,1044,2,1,4,0,0,504.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
180,50,11851,5,7,1948,2009,1027.0,1633,3,1,7,126,0,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2896,20,13811,6,6,1987,1987,1112.0,1137,2,1,5,0,0,551.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
668,20,10143,6,7,1963,1963,1380.0,1380,3,1,6,0,216,364.0,295.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1582,20,18265,6,5,1986,1986,1256.0,1256,3,1,6,0,0,578.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2285,120,4224,5,5,1976,1976,1142.0,1142,3,1,6,0,0,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2079,20,12615,6,7,1950,2001,1202.0,2158,4,1,7,39,0,576.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2272,20,14536,8,5,2002,2003,1616.0,1629,3,1,9,0,0,808.0,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2250,20,9187,6,5,1983,1983,1084.0,1080,3,1,5,158,0,484.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
502,60,9900,7,5,1993,1993,1347.0,2646,4,1,9,144,0,656.0,256.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2166,60,8333,7,5,2006,2006,738.0,1491,3,1,7,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1622,80,10147,6,5,1994,1994,392.0,1694,3,1,7,0,0,398.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1299,50,5914,5,9,1890,1996,684.0,1080,3,1,5,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
832,60,11646,6,5,2005,2006,704.0,1422,3,1,7,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2470,20,7200,7,5,2006,2006,1293.0,1301,2,1,5,0,0,572.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1017,60,20544,7,6,1986,1991,791.0,2093,3,1,7,0,0,542.0,123.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1790,20,8251,7,5,2005,2006,1494.0,1506,3,1,7,0,0,672.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2530,20,10140,7,6,1967,1967,1334.0,1334,3,1,7,35,264,477.0,264.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2027,70,5700,7,6,1929,1990,672.0,1344,3,1,6,70,0,456.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
683,20,7200,5,7,1952,1952,732.0,732,2,1,4,0,0,240.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
823,20,9178,8,5,2008,2008,1468.0,1468,3,1,6,0,0,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2374,120,4043,6,5,1975,1975,1069.0,1069,2,1,4,0,225,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1594,120,4224,5,6,1975,1975,1040.0,1040,3,1,6,0,0,499.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1813,20,8450,7,5,2000,2001,1349.0,1349,3,1,6,0,0,539.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
365,20,11851,7,5,1990,1990,1424.0,1442,3,1,5,0,0,500.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
176,30,4608,4,6,1945,1950,747.0,747,2,1,4,0,0,220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
510,20,9262,8,5,2008,2009,1573.0,1578,3,1,7,0,0,840.0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1326,20,12702,5,5,1956,1956,0.0,882,2,1,4,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2423,120,2938,7,5,2002,2002,1368.0,1511,2,1,5,0,0,398.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1631,20,18160,6,6,1964,1964,1302.0,1128,3,1,6,246,0,480.0,138.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1263,20,11355,7,7,1958,2001,1312.0,1312,3,1,6,144,0,495.0,125.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1046,160,1680,5,5,1972,1972,630.0,1302,3,1,6,0,0,264.0,356.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
47,20,14300,9,5,2003,2004,2846.0,2696,3,1,10,0,0,958.0,1095.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1424,60,10616,7,5,2007,2007,628.0,1356,3,1,6,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
429,60,11308,9,5,2008,2008,1104.0,2184,3,1,10,0,0,836.0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,60,10480,7,6,1976,1976,803.0,1964,4,1,8,0,0,483.0,660.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1635,120,5118,8,5,1990,1990,1312.0,1321,1,1,4,140,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
309,120,3811,8,5,2004,2005,1594.0,1646,2,1,5,0,155,525.0,186.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1020,20,10825,7,7,1983,1983,1260.0,1260,3,1,6,0,0,598.0,174.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
178,50,5500,5,7,1929,2001,926.0,1316,3,1,6,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1975,70,9600,5,7,1910,2002,264.0,1432,2,1,7,112,0,360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2096,60,9317,7,5,1994,2001,779.0,1958,3,1,7,0,0,499.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
865,20,11838,8,5,2001,2001,1753.0,1788,3,1,7,0,0,522.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385,60,8004,8,5,2009,2009,832.0,1935,3,1,8,0,0,552.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1362,50,6876,6,6,1938,1958,1272.0,1969,4,1,9,0,0,400.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1091,60,8396,7,5,2003,2003,847.0,1986,4,1,9,0,0,434.0,196.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
317,20,9803,7,5,2009,2010,1214.0,1214,2,1,6,0,0,520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1076,120,6240,8,5,2006,2007,1342.0,1342,2,1,6,0,0,550.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1573,20,15498,8,6,1976,1976,1565.0,2898,2,1,10,174,0,665.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
485,60,12891,8,5,2002,2002,870.0,2004,4,1,8,0,0,644.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021,30,6180,6,5,1926,1950,960.0,986,2,1,5,0,0,180.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2032,45,7449,7,7,1930,1950,637.0,1108,3,1,6,205,0,280.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2604,50,10410,3,4,1915,1950,672.0,1214,3,1,6,160,0,936.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1615,20,15865,8,6,1970,1970,2217.0,2217,4,1,8,0,224,621.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2736,80,19690,6,7,1966,1966,697.0,2201,4,1,8,0,0,432.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
473,120,3182,7,5,2005,2006,1220.0,1220,2,1,5,0,0,397.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1316,70,9600,7,9,1928,2005,689.0,1378,3,1,7,116,0,360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
244,20,11100,4,7,1946,2006,0.0,930,2,1,6,0,0,308.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
152,190,13587,5,5,1958,1958,988.0,988,2,1,5,0,0,264.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1588,20,11447,8,5,2005,2006,1964.0,1964,3,1,7,0,0,892.0,674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2111,20,7242,7,5,2005,2006,1270.0,1270,2,1,6,0,0,524.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
813,90,7018,5,5,1979,1979,0.0,2240,6,2,12,0,0,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2575,20,8400,5,5,1957,1957,1179.0,1364,3,1,6,0,0,331.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
867,60,11050,9,5,2000,2000,1440.0,2153,3,1,8,0,0,736.0,204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2879,50,11040,4,6,1920,1950,637.0,1336,3,1,7,120,0,570.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1494,60,6931,7,5,2003,2004,746.0,1656,3,1,7,0,0,397.0,92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2771,60,12438,6,5,1995,1995,781.0,1499,3,1,6,0,0,473.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
496,60,15138,8,5,1995,1996,1462.0,2794,4,1,9,202,0,810.0,506.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1651,60,12046,6,6,1976,1976,848.0,2030,4,1,8,0,0,551.0,298.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1913,80,9600,6,5,1961,1961,1218.0,1254,3,1,6,0,168,525.0,291.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2790,60,11367,8,5,2002,2002,1065.0,1989,3,1,7,0,0,586.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1541,20,26073,5,5,1956,1956,1898.0,1898,3,1,7,224,0,484.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1684,20,7150,5,6,1966,1966,988.0,988,3,1,5,0,0,360.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
301,20,15602,7,8,1959,1997,1501.0,1801,1,1,6,0,161,484.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1569,90,10260,5,4,1976,1976,0.0,1872,4,2,8,0,0,484.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2153,60,12728,8,5,2001,2001,1531.0,2439,4,1,7,0,0,560.0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1467,60,11690,8,5,1999,2000,850.0,1764,3,1,7,0,0,560.0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2540,20,9230,5,8,1965,1998,864.0,1200,1,1,6,0,0,884.0,166.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2368,160,1890,6,7,1972,1972,494.0,1030,3,1,6,0,0,264.0,380.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
874,60,9375,7,5,1997,1998,1057.0,2034,3,1,8,0,0,645.0,573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
463,120,3480,7,5,2003,2003,1405.0,1405,2,1,6,0,0,478.0,163.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
784,20,17140,4,6,1956,1956,1134.0,1229,3,1,6,0,0,284.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2149,60,8749,7,5,2003,2003,979.0,1932,3,1,7,0,0,610.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1743,120,3922,7,5,2006,2007,1258.0,1402,2,1,7,0,0,648.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
472,120,3182,7,5,2005,2006,1346.0,1504,1,1,7,0,0,457.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1921,20,9750,6,6,1958,1958,1442.0,1442,4,1,7,275,0,301.0,243.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2778,60,13426,7,5,1999,2000,951.0,1779,3,1,7,0,0,586.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
526,60,10574,8,5,2005,2006,1082.0,1953,3,1,9,0,0,1043.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2795,60,8726,7,5,2002,2002,872.0,1909,4,1,8,0,0,529.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
478,60,7984,7,5,2004,2005,868.0,1630,3,1,7,0,0,436.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2841,50,8248,5,7,1918,1950,686.0,1250,3,1,7,96,0,280.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
119,20,9790,6,5,1963,1963,1328.0,1328,3,1,6,0,0,528.0,451.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1960,20,7200,5,7,1950,1950,876.0,988,3,1,6,0,0,276.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1277,50,7200,6,5,1954,1954,854.0,1278,4,1,6,0,0,240.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2466,60,8125,6,5,2005,2005,858.0,1716,3,1,7,0,0,615.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2844,30,8088,2,3,1922,1955,498.0,498,1,1,3,100,0,216.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1028,60,12511,7,7,1978,1978,1420.0,2840,4,1,8,0,208,1314.0,168.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1043,160,1869,6,6,1970,1970,483.0,987,2,1,5,0,0,280.0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
461,20,16770,8,5,2002,2003,1712.0,1712,3,1,8,0,0,701.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
33,120,4043,6,5,1977,1977,1069.0,1069,2,1,4,0,165,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1795,20,9000,7,5,2006,2007,1335.0,1335,3,1,6,0,0,575.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1073,120,12677,8,5,2003,2004,1518.0,1518,1,1,6,0,0,588.0,472.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1576,60,12852,8,5,2007,2007,920.0,1780,3,1,6,0,0,612.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2044,50,10320,4,1,1910,1950,771.0,1484,3,1,6,0,84,264.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
185,50,10800,5,6,1915,1950,686.0,1652,4,1,7,196,0,416.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
344,80,13860,8,7,1972,1995,1952.0,2704,4,1,9,0,0,538.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2152,20,11927,8,5,1994,1995,1556.0,1592,3,1,7,0,0,484.0,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1752,80,11950,7,5,2003,2003,384.0,1394,3,1,7,0,0,400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2637,70,9906,4,4,1925,1950,686.0,1328,3,1,8,60,0,210.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1000,120,4923,8,5,2001,2002,1593.0,1593,0,1,5,0,224,682.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
727,30,7879,4,5,1920,1950,720.0,720,2,1,4,115,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2612,20,7800,5,5,1964,1964,912.0,912,2,1,5,0,0,288.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2422,120,3196,8,5,2003,2003,1273.0,1456,2,1,7,0,0,400.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
752,70,9928,7,8,1915,1994,672.0,1944,3,1,8,0,0,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
15,120,6820,8,5,1985,1985,1488.0,1502,1,1,4,0,140,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2319,60,13128,8,5,2005,2005,1074.0,2064,4,1,7,0,0,527.0,216.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2681,50,6240,5,6,1928,1950,1042.0,1576,3,1,8,0,0,225.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1006,60,8000,6,5,1995,1996,773.0,1658,3,1,8,0,0,431.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2596,30,10410,3,8,1930,2001,713.0,713,2,1,5,161,0,371.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2002,70,10800,7,8,1890,1998,718.0,2554,3,1,8,143,0,704.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
55,80,13300,7,5,2004,2004,384.0,1374,3,1,7,0,0,400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2104,60,9588,8,5,2007,2007,1482.0,2574,3,1,10,0,0,868.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1682,160,2308,6,6,1976,1976,804.0,1548,3,1,7,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
977,20,13383,5,5,1969,2000,1188.0,1404,3,1,7,0,0,504.0,176.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2548,60,9350,5,6,1964,1964,720.0,1440,4,1,7,240,0,480.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
340,20,9892,8,5,1994,1995,1679.0,1803,3,1,6,222,0,482.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1487,90,8777,5,7,1900,2003,1272.0,2200,4,2,9,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1423,80,10541,7,5,1996,1996,672.0,2037,3,1,8,0,0,472.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1342,20,5940,4,7,1946,1950,0.0,896,2,1,4,0,0,280.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1949,50,10284,4,7,1925,1993,1151.0,1281,1,1,6,0,0,580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2444,60,9660,8,5,1998,1998,1044.0,1976,3,1,7,0,0,885.0,242.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
345,60,10179,6,5,1997,1997,945.0,1608,3,1,7,0,0,470.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
650,20,9533,5,5,1953,1953,0.0,1210,2,1,7,100,0,616.0,140.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192,50,5830,5,6,1950,1997,988.0,1612,3,1,7,0,0,363.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1945,50,12099,5,6,1953,2004,1216.0,1728,3,1,7,0,0,371.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2277,60,12665,8,5,2005,2006,1094.0,2482,4,1,9,0,0,642.0,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
